"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0.422,0,0,29.5997,0,0,0,0,0,41.3997,0,0.103773,0,0.598862,0,0,1.277,0,0.197212,24,72.111,0,278.007,4.875,290.353,485.963,1.10607,0,0,0,175.358,0,2.10299,0,137.862,0,0,0,0,0,3.92371,0,120746,1090.47,0,0.819258,0,2.33149,25.8464,5.76081,0,95.432,135.815,266.375,2.23285
27.4386,0,0.813531,18.0342,19.8477,3.08033,0.915858,0,0,750.221,0.564919,0,0,0,0,0,0,1.47199,0.419662,22,357.077,2.44147,22.8069,0,206.073,343.255,0.64606,0,0,1.78381,121.413,0,0,42.4575,123.497,0,0,0,0.804721,2.09515,2.81364,0,3.20595e+06,875.641,0,0,56.0805,0,2.20396,0,0,47.4593,60.5408,46.6197,0.571699
1.051,1.166,0.41394,37.4551,0,0.582407,0,0,0,66.475,0,0,3.06131,0,0,0,0,0.820062,0,28,116.918,0,166.199,1.696,240.016,465.002,0.353525,0,0,0,121.639,0,4.38399,11.809,127.682,0,0,0,0,0.599,0,0,1.22723e+06,1321.87,0,0.167094,3.6692,0,25.6074,0.793613,4.26897,67.474,167.138,280.778,0
1.10849,0,0.566553,113.757,0,3.2457,2.665,0.8628,1.89246,853.392,2.51287,1.07444,10.6886,1.64593,0,0,0,0,2.11691,21,113.937,5.57375,595.326,4.3819,384.173,850.57,0.378707,0,0,0,109.204,0,14.1167,34.5487,73.158,0,0,1.12831,0,0,14.4722,0,1.52636e+06,943.025,0,0,30.4588,0.720652,2.42504,556.019,0.0580812,245.098,706.37,212.051,2.41522
0.0299987,0,1.7687,63.297,0,5.458,1.49089,0,0,203.93,0.0176038,0,0.621726,0,0,0,0,1.23182,0,25,147.702,0,586.511,19.4829,425.449,877.894,0,0,0.704467,0,95.113,0,4.31719,91.4452,102.638,0,0,0,0,0,3.56233,4.7377,1.43501e+06,1095.06,0,0,71.6646,0,2.2833,11.7014,0,304.064,230.99,555.459,1.70092
0.366523,0,0,20.5211,0,0,1.7084,0,0.163574,170.538,0.579225,5.20285,0.36435,0,0,0,0,0,0,20,234.942,0,296.066,0,331.099,656.784,0,0,0,0,97.31,0,1.48436,13.6431,76.865,0,0,1.35168,0,1.01845,0,0,749018,926.087,0,0,0,0,3.478,10.0561,0,114.497,65.2353,265.534,0.840958
0,2.55988,8.89091,33.2722,0,0,1.34092,0,0.263422,91.9,0.56767,0.999021,0,0,0.36764,6.20504,0,0,2.81288,17,155.495,1.15149,257.082,0,276.447,537.822,1.20038,0,0.313757,0,89.044,0,4.08242,6.96732,80.049,0,0,0.91028,0,0,0.0184449,2.31212,1.58147e+06,641.687,0,0,0,0,9.3331,34.2916,1.80226,153.857,121.889,382.25,1.83598
0,0,0,14.0878,1.54125,0.853075,3.74026,0,0.0406111,137.271,0,0,4.96456,1.47201,0,0,0,1.5333,0,32,122.685,3.75072,159.513,12.595,292.534,565.583,0,0,0,0.406922,114.733,10.168,0,24.282,190.293,0,0,0.881197,0,0,0,0.0184661,1.03396e+06,1368.9,0,0,121.907,0,1.33463,49.4228,0,91.598,187.924,170.491,9.91202
0,0,0,39.9784,5.11192,1.30339,2.71668,1.36884,0,137.197,3.34099,0,5.95134,0,0,0.22603,0,2.18082,0,25,185.13,0,308.737,0,224.952,455.507,0.798345,0,0,3.88916,119.258,0,0,9.44174,143.95,0,0,0,0.227315,2.66385,3.83013,0,18482.1,1267.04,1.62554,0,2.077,2.63761,6.68718,6.11606,0,162.304,209.267,361.893,0.121813
0,0,0,29.6916,2.45742,0.838093,6.2951,0,0,353.574,6.87986,0,12.8745,4.27134,0,0,0,0,0,23,155.726,0,96.6005,0.2681,357.481,594.187,1.69897,1.00396,0,0,116.873,0,2.16791e-06,26.8224,88.048,0,0,1.07745,0,0,6.27285,0,1.08946e+06,1100.36,0,0,34.7698,0,3.21991,148.906,1.94124,57.1244,154.815,64.0093,0
