"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,2.71,1.65955,10.6358,0,0,0,0,0,53.3884,1.42224,0.0930473,0,0.919321,0,0,0,0,0,20,72.905,1.95926,310.687,0,308.32,585.704,0,0,0,0,121.16,0,4.03399,0,69.174,0,0,0.563145,0.076,0,0,0,176927,952.19,0,0,0,0,0,15.7001,0,80.026,78.5412,151.052,0
0,0.617545,0,20.8248,0,0.216557,0,0,0,759.365,2.21388,0,1.94606,0,0,0.204942,0,4.54457,0,26,167.391,0,42.2233,0.711683,196.591,404.462,0,0.743808,0,0,96.173,0,1.04974,36.1833,110.666,2.43127,0,1.01939,0,1.01041,1.88543,0,2.01899e+06,1178.55,0,0.00431036,11.4409,0,0,33.6455,0,34.6955,135.536,132.432,1.92251
1.165,0.932,4.51495,22.1769,0,3.51931,0.428895,0,0,330.994,8.91668,0,0,0,2.35104e-05,0,0,0,0,21,55.9,0,35.4437,0,276.495,518.088,0,0,0,0,107.794,0,0,12.138,140.069,0,0,0,0,0.865,0,0,1.3158e+06,946.329,0,0,0,0,0,37.4052,0,39.746,42.0355,44.3989,0
0,0,0,20.7542,0,0.0485485,1.13629,0.955138,0.908626,517.165,1.12951,1.90585,0,0,0,0,0,0,0,23,38.3701,0,777.743,2.07443,654.459,1284.77,0.159219,0,0,0,88.984,0,5.07553,14.1715,80.236,0,0.0294096,0,0,0,0,2.22608,1.53846e+06,1007.85,0,0,6.03804,0,0,103.622,0.844446,392.5,286.323,503.569,4.02255
0.834101,0,0.90054,39.2642,0.629195,0,0,0.14169,0,714.057,0,2.45814,3.27345,7.51954,0,0,0,0,3.85646,22,455.74,0,19.8989,0,318.507,704.785,0.948191,0,0.231807,2.20423,89.06,0,1.64704,25.4891,72.165,0,0.455135,0.624608,3.11568,0,0.641404,0,312433,969.781,0,0,172.581,0,0,0,0.440526,41.647,29.3332,73.9833,0
0,0,0,3.34447,14.8785,0,0,3.8317,0,37.9785,0,1.37282,6.63968,0,14.4999,0,0,0,0,16,70.7023,1.21509,13.1509,3.91526,188.114,343.188,2.67342,0,0,0,111.027,0,0.509332,4.935,125.476,0,0,2.32832,0,0,0,0,802185,652.003,0,0,0,0,0,0.098631,0,17.9756,0,0,105.812
4.93639,0.845307,0,50.3859,13.3695,0.10819,2.69338,0,0,287.983,0.805927,0,0,0.450981,0,0,0,1.76105,0,21,165.677,1.01803,19.3714,0,241.319,465.592,0,0,0,0,105.851,1.70402,0,90.5234,111.305,0,0,0,0,0,0,0,315336,986.812,0,0,67.6217,0.180498,0,0,0,14.7388,10.7203,32.1834,1.46944
0,0,8.8797,12.5075,0,0,1.49887,4.80939,0,47.9551,0,0,3.35646,0,0,0,0,0.708803,0,20,55.9276,0,240.088,0,289.076,571.555,0.786229,0.360427,0,0,153.112,0,3.72996,7.85467,134.378,0,0,0,0.997466,0,0,0,395128,922.148,0,0,0,0,1.10391,33.108,3.3134,89.8179,60.2153,64.5306,0
0,0,0.387803,19.0159,1.56965,0.841229,4.27489,0.436257,0,172.871,2.06806,0.911107,0,3.32687,0,2.94687,0,0.289614,0,22,67.1515,0.657062,268.621,5.19144,513.454,997.736,0,0.967648,0,0,94.07,0,0,14.7138,80.016,0,0,0,0,0,0,0,370454,1098.9,0,0,134.502,0,0,124.302,0,150.746,300.732,508.415,11.6584
5.12131,0,0,12.8575,0,0,0.387794,0,0,277.513,0.121117,1.58413,0,0,0,0,0,0,0,25,48.8649,0,21.8791,0,248.015,563.633,0,0,0,0,134.197,0,4.14523,61.0429,180.214,0,0,1.44522,0,0,0,0,243723,1242.64,0,0,31.0848,0,0,0,0,12.9939,10.1333,16.0766,0
