"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
44.589,7.175,0,0,1.02795,20.3308,11.2141,0,0,0,0,0,0,0,0,0.874093,0,0,0,17,64.287,0,17.7338,1.8,233.432,425.533,0,0.20902,0.640291,0,108.405,0,1.347,20.947,104.729,0,0,0,0,0,0,0,643209,765.466,0,0,1.21212,195.002,13.8892,0,0,85.113,8.12125,0,0
76.719,0,0,3.31405,2.28079,0,3.28873,0,0,0,0,0,2.05854,1.14252,0,0,0,0,0,24,97.48,0.799197,610.286,3.481,587.211,1082.23,81.7295,0,0,0,102.118,0,5.84298,14.772,117.357,0,0,3.12438,0,0,0,8.82806,2.86696e+06,1131.19,0,0,0,79.814,0,5.34793,0,161.17,56.5071,1.14982,0.742343
40.805,24.688,0,0,34.6301,17.1417,44.4213,2.32343,0,181.689,0,195.268,0,0,7.43673,11.1044,0,0,0,18,111.328,0,164.939,11.233,495.983,845.347,0,4.10702,0,1.12395,72.108,0,1.288,25.812,63.672,0,0,0,0,1.259,4.08622,0.0403791,392291,818.428,0,0,0,190.37,2.5693,1.74721,0,153.821,27.7619,0,535.698
75.6,3.85711,0,0,3.72743,39.0683,0,0.562313,2.01893,0,0,0,0,0,0,8.88811,0,0,0,15,71.4564,0,30.2803,1.56003,216.732,400.29,0,0,0,0.249084,161.21,0,1.87096,21.5048,53.034,0,0,0,0,0,1.13225,0,1.60923e+06,676.413,0,1.83878,0.20851,180.965,0.501282,0,0,96.6372,6.0807,0,0
41.433,0,0,0,0,24.9286,0,0,0,0.834391,0,0,1.40563,0,0,0,0,0,0,27,39.7708,0.860526,13.3974,5.44853,445.013,736.81,0,0,0,7.7801,154.906,0,0,9.11342,184.724,0,0,0.348416,0,0,0,0,1.8192e+06,1322.82,0,0,0.300195,105.17,0.211004,0,1.59839,120.657,42.6715,0,0
15.333,0,0,0,0.24227,3.60312,0,2.55146,0,0.150077,0,0,0,0,0,0,0,0,0,16,12.857,0,19.4796,0,127.365,241.501,0,2.08124,0,0,88.82,0,0,5.472,228.417,0,0,0,0,0,0,0,843855,691.093,0,0,0,135.344,0,4.30476,0,28.568,25.7164,0,0
51.8639,1.30578,0,0,11.359,2.83784,1.68597,0,0,0,0,3.14895,7.89886e-06,0,0,0,0.284744,0,0,22,53.4777,3.04079,36.1898,0,249.477,468.039,1.4224,0,0,0,149.279,1.77487,1.10985,65.3864,182.886,0,0,1.91456,0,0,0.919038,0,1.15911e+06,1126.86,0,0,0,61.0749,0,0,0,105.056,8.94376,0,15.399
37.153,0.91,89.58,0,0,0,0,0,0.720923,0,1.07945,0,0.506864,0,0,0,0,0,0,29,78.699,0,12.7789,0,147.452,353.99,0.775859,0,0,0.639021,145.065,4.848,3.17499,7.252,296.391,0,0,2.35546,0,5.457,26.6017,18.3469,213404,1325.25,0,0,0,19.5497,0,2.98941,0,90.749,53.2496,0,2.85272
63.0894,55.6962,0,9.09353,17.0329,25.4754,0,0,1.54413,0,6.59565,8.35064,0.117106,0,1.28847,0,0,0,0,27,96.0334,1.47485,5.36243,2.39055,184.709,395.883,12.405,0,2.30229,8.16325,71.547,4.74458,0,143.258,189.337,0,0,0,0,0,9.63728,0,180495,830.213,0,9.20517,3.92236,117.854,2.80591,0,0,62.4414,36.5506,0,0
23.0763,0,0,0,0,4.76042,3.29202,4.13401,1.31026,1.17391,0,0,3.85984e-06,0,0,0,0,0,0,22,92.0217,2.15089,88.8776,0,152.668,269.742,0,0,0,0,97.451,0,0,0,241.031,0,0,0.94743,0,0,0,0,1.02376e+06,1042.07,0,0.234911,0,18.3853,0,0,0,21.5164,14.6282,0,2.00715
