"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
14.0337,82.0582,0,0,31.3287,0,2.22216,0.17019,0,139.322,0,259.908,0,0,0,0,0,0,0,21,81.3011,0,171.498,2.56349,373.286,708.263,0,0,0.826781,0.000181346,116.051,0,0,101.287,78.934,0.380684,0,0.734124,0,0,3.51575,0,1.92508e+06,1057.93,0,0,0,0,0,0,0,42.466,89.0329,70.9666,0
14.1243,31.5268,0.0710887,0,24.8589,0,93.573,0,0.800405,119.695,0,80.7116,0,0,14.0875,0,0,0,0,17,28.366,1.61967,19.7713,2.12826,280.855,527.125,0,0,0,0,109.33,0,1.45223,22.3578,99.303,0,0,0.714717,0,2.20367,0,0,354697,758.763,0,0,0,0,8.58357,0,0,96.7031,20.7997,0,23.1974
7.94442,21.8723,0.430565,0,9.33308,0,89.9117,0,0,22.8023,0,229.17,0,0,6.00163,0,0,1.28819,3.27933,17,156.665,3.38423,22.2,0,299.609,613.384,0,0,0,0.152367,101.921,0,0,97.5619,88.081,0,0,0,0,0,0,0.398525,1.06406e+06,750.818,0,0,0,2.7581,0,0,0,48.9013,31.1716,0.598493,14.3969
0.849,50.986,0,0,11.6534,0,19.9641,1.5968,0,106.368,0,70.9519,1.98396,0,0,0,0,0,0.438682,14,62.424,0,32.23,9.044,243.906,487.122,0,0,0,0,96.685,0,0.814995,17.352,104.802,0,0,0,0,0,0,0,1.44722e+06,579.137,0,0,0,0,0,0.657022,0,42.791,55.8069,0,2.19406
0.358961,22.5956,0,0.783118,0,0.709986,82.8896,0,0,31.5079,0.631135,153.087,0,0,14.1392,0,0,0,0,24,119.19,0,30.5125,0,146.923,242.59,0,0,0.123382,0,165.749,0.860225,0.473059,0.920479,237.707,0,0,0.793475,0,0,0,0,2.09421e+06,1167.21,0,0.479812,2.95786,0,0,3.37623,1.704,35.5453,24.9257,0,10.4644
0,19.9277,0,0,25.7189,0,137.464,0,0,19.4111,0,415.176,0,0,23.9221,0,0,2.95992,0,18,118.263,0.954312,2.82678,0.551393,233.3,430.312,0.122502,0,0,0,99.301,0,0,30.6305,106.388,0,0,0,0,0,0,0,313751,910.924,0,1.48205,0,1.08833,0,0,0,104.577,9.72491,0,26.5722
0,7.80188,0,0,0,0,69.1451,0,0,0.0980909,1.72237,127.214,0,0.642613,5.26115,0,0,0,0,28,218.396,0,21.4281,8.76931,162.777,319.186,1.64514,0,0,0,129.872,0,0,0,222.587,0,0,0,0.0994017,0,0.652369,0,1.19859e+06,1236.96,0,0,0.081156,0,0,0,0,22.1123,3.73522,0.145671,0
0,38.8474,0,0,60.2758,0.982423,38.4031,1.17089,0,311.506,0,109.808,3.39541,1.66305,0.748698,0,0,0,0,31,130.246,0,269.866,0,248.267,614.059,0,0,0,0,125.901,0.966302,0.363053,7.65505,182.16,0,0,0,4.76537,0,2.90752,0,489028,1340.07,0,0,0,0,0,0,0,41.338,237.358,9.38153,29.7148
0,40.9603,0,1.18497,34.0123,0,1.39603,1.58194,0,111.14,0.544736,47.7857,1.24025,0,0,0,0,0.919514,0,27,137.475,0.728772,101.186,6.16377,215.753,428,0,3.23867,0,0,131.994,0,0,47.9122,257.743,0,0,2.25188,1.23401,0,0.549253,0,1.93863e+06,1029.71,0,0.686162,0.711107,0,0,1.03697,0,23.6591,92.2707,4.2225,8.24375
4.9138,25.4352,0,0,10.5932,0,55.068,1.58362,0,114.084,0,208.494,0,0,2.94423,0,0,0,0,18,82.2314,2.24606,125.148,0.285726,346.52,674.082,0.760878,0,0,0.907318,100.166,0.980273,0,28.4234,130.79,0,0,0.205029,0,0,0,0,59398.7,835.872,0,1.32591,0.571098,0,0,0,0,64.853,105.702,0,61.6477
